Station_Name,Beach_Name,Municipality,County_Name,Incident_Start_Date,Incident_End_Date,Location_Type_Name,Beach_Act_Type_Name,Beach_Reason_Type_Name,Beach_Reason_Type_Desc,Beach_Source_Type_Name,Beach_Source_Type_Desc,Beach_Indicator_Type_Name,Beach_Indicator_Type_Desc,Incident_Additional_Comments
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/10/2013,07/11/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.88" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/11/2013,07/12/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.1" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/12/2013,07/13/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.37" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/23/2013,07/24/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.41" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/29/2013,07/30/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.45" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/02/2013,08/03/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.52" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/08/2013,08/09/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.87" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/13/2013,08/14/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.18" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/22/2013,08/23/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.2" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/24/2013,08/25/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.12" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,09/01/2013,09/02/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,, 0.26" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/16/2014,07/17/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/17/2014,07/18/2014,Ocean,CLOSURE,ELEV_BACT,Discharging through emergency spillway through beaches.,STORM,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `12500`{MC1060 : `12500` MC1060N1 : `N/A` MC1060S1 : `N/A`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/13/2014,08/14/2014,Ocean,CLOSURE,RAINFALL,Discharging through the emergency spillway onto beach.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/14/2014,08/15/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/15/2014,08/16/2014,Ocean,CLOSURE,ELEV_BACT,Discharging through emergency spillway through beaches.,STORM,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `180`{MC1060 : `180` MC1060N1 : `180` MC1060S1 : `180`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC1060 : `160`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/31/2017,06/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `330`{MC1060 : `330`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/01/2017,06/02/2017,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{MC1060 : `150` MC1060N1 : `10` MC1060S1 : `70`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/02/2017,06/03/2017,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1060 : `110` MC1060N1 : `10` MC1060S1 : `10`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/21/2017,06/22/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `290`{MC1060 : `290`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/31/2017,09/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{MC1060 : `140`}
MC0031,L Street Beach,Belmar Borough,Monmouth,07/06/2006,07/07/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/19/2006,07/20/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/22/2006,07/23/2006,River,CLOSURE,RAINFALL,,OTHER,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/28/2006,07/29/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/07/2006,08/08/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/11/2006,08/12/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/26/2006,08/27/2006,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/29/2006,08/30/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/05/2007,07/06/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/12/2007,07/13/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/18/2007,07/19/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/23/2007,07/24/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/25/2007,07/26/2007,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/29/2007,07/30/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/10/2007,08/11/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/16/2007,08/17/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/18/2007,08/19/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/20/2007,08/21/2007,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,06/30/2008,07/01/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/05/2008,07/06/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/06/2008,07/07/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/23/2008,07/24/2008,River,CONTAM_ADV,CHEM_OIL,fuel spill at marina,OTHER,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/24/2008,07/25/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/28/2008,07/29/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/11/2008,08/12/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/15/2008,08/16/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/16/2008,08/17/2008,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/01/2009,07/02/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/08/2009,07/09/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/12/2009,07/13/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/21/2009,07/22/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/23/2009,07/24/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/26/2009,07/27/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/27/2009,07/28/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/30/2009,07/31/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/01/2009,08/02/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/02/2009,08/03/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/05/2009,08/06/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/06/2009,08/07/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/07/2009,08/08/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/08/2009,08/09/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/09/2009,08/10/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/10/2009,08/11/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/12/2009,08/13/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/13/2009,08/14/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/24/2009,08/25/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/28/2009,08/29/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/29/2009,08/30/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/30/2009,08/31/2009,River,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/10/2010,07/11/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/11/2010,07/12/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/13/2010,07/14/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/14/2010,07/15/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/15/2010,07/16/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/17/2010,07/18/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/19/2010,07/20/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/26/2010,07/27/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/29/2010,07/30/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/30/2010,07/31/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/01/2010,08/02/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/22/2010,08/23/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/23/2010,08/24/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/24/2010,08/25/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/25/2010,08/26/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,09/03/2010,09/04/2010,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,07/30/2011,07/31/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/04/2011,08/05/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/09/2011,08/10/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/14/2011,08/15/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/15/2011,08/16/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/16/2011,08/17/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/22/2011,08/23/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/23/2011,08/24/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/27/2011,08/28/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/28/2011,08/29/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/29/2011,08/30/2011,River,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/30/2011,08/31/2011,River,CLOSURE,RAINFALL,Overflowing manholes caus,SSO,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/31/2011,09/01/2011,River,CLOSURE,RAINFALL,Overflowing manholes caus,SSO,,PREEMPT,,
MC0031,L Street Beach,Belmar Borough,Monmouth,08/15/2014,08/16/2014,River,CLOSURE,RAINFALL,Precautionary closure due to 0.11 inches of rainfall.,RUNOFF,,PREEMPT,,Precautionary closure due to 0.11 inches of rainfall.
MC0031,L Street Beach,Belmar Borough,Monmouth,08/22/2014,08/23/2014,River,CLOSURE,RAINFALL,Rainfall provisional - 0.48 inches of rainfall,RUNOFF,,PREEMPT,,Rainfall provisional closure.  Greater than 0.10 inches within 24 hours.  Closure until 9 AM August 23 2014.
MC0031,L Street Beach,Belmar Borough,Monmouth,08/26/2014,08/27/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC0031 : `110`}
MC0031,L Street Beach,Belmar Borough,Monmouth,08/23/2016,08/24/2016,River,CONTAM_ADV,ELEV_BACT,,SEWER_LINE,Elevated level of indicator bacteria with a human signature in stormwater system,ECOLI ,52000 colonies/100 ml E coli,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC0031 : `160`}
MC1074,7th Ave,Belmar Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1056,12th Ave,Belmar Borough,Monmouth,08/02/2006,08/03/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1056,12th Ave,Belmar Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1075,20th,Belmar Borough,Monmouth,07/10/2012,07/11/2012,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1075,20th,Belmar Borough,Monmouth,08/14/2014,08/15/2014,Ocean,CLOSURE,RAINFALL,Precautionary closure due to stormwater overflow from lake.,RUNOFF,,PREEMPT,,
MC1031,L Jetty Washington Ave,Avon-by-the-sea Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1027,Sylvania,Avon-by-the-sea Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1027,Sylvania,Avon-by-the-sea Borough,Monmouth,05/15/2012,05/16/2012,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1027,Sylvania,Avon-by-the-sea Borough,Monmouth,09/07/2016,09/08/2016,Ocean,CONTAM_ADV,ELEV_BACT,Post Tropical storm Hermine,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{MC1027 : `120`}
MC1027,Sylvania,Avon-by-the-sea Borough,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1027 : `110`}
MC1013,Public Beach,Sea Bright Borough,Monmouth,08/02/2016,08/03/2016,Ocean,CONTAM_ADV,ELEV_BACT,Rainfall,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `290`{MC1013 : `290`}
MC1013,Public Beach,Sea Bright Borough,Monmouth,05/31/2017,06/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `260`{MC1013 : `260`}
MC0049,Highlands Rec Center,Highlands Borough,Monmouth,06/20/2017,06/21/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `200`{MC0049 : `200`}
MC0049,Highlands Rec Center,Highlands Borough,Monmouth,06/21/2017,06/22/2017,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{MC0049 : `130` MC0049E1 : `10` MC0049W1 : `10`}
MC0050,Miller Beach,Highlands Borough,Monmouth,06/04/2013,06/05/2013,Bay,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,Beach not open yet.  Rainfall 0.82".
MC0050,Miller Beach,Highlands Borough,Monmouth,06/10/2014,06/11/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `180`{MC0050 : `180`}
MC0050,Miller Beach,Highlands Borough,Monmouth,06/20/2017,06/21/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC0050 : `110`}
MC0050,Miller Beach,Highlands Borough,Monmouth,07/25/2017,07/26/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC0050 : `160`}
OC1084S,17th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1298S,9th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1306S,22nd St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1307S,21st St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,RATIO,,
OC1308S,25th St Ocean Front,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1310S,27th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,08/06/2013,08/07/2013,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,PREEMPT,,
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,08/20/2013,08/21/2013,Bay,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/15/2014,07/16/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0142 : `120`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/29/2014,07/30/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{OC0142 : `160`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/30/2014,07/31/2014,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0142 : `10` OC0142N1 : `120` OC0142S1 : `10`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,09/03/2014,09/04/2014,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{OC0142 : `150`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,06/03/2015,06/04/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/28/2015,07/29/2015,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `220`{OC0142 : `220`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,06/07/2016,06/08/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{OC0142 : `340`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/26/2016,07/27/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{OC0142 : `340`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,08/23/2016,08/24/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `700`{OC0142 : `700`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,09/07/2016,09/08/2016,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `390`{OC0142 : `390`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,07/26/2017,07/27/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `300`{OC0142 : `300`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,08/08/2017,08/09/2017,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `260`{OC0142 : `260`}
OC0142,25th St Bay Front,Barnegat Light Borough,Ocean,08/09/2017,08/10/2017,Bay,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{OC0142 : `70` OC0142N1 : `90` OC0142S1 : `150`}
OC1546,15th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1547,19th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC1548,30th St,Barnegat Light Borough,Ocean,06/16/2012,06/17/2012,Ocean,CLOSURE,OTHER,precaution syringe washup,OTHER,,OTHER,,
OC0125,Jennifer,Stafford Township,Ocean,08/07/2012,08/08/2012,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
